file	path_id	type	name	bytes
0000000000000000f000000000000000	1	Texture2D	Checkmark	51260
0000000000000000f000000000000000	2	Texture2D	UISprite	51260
0000000000000000f000000000000000	3	Texture2D	Background	51260
0000000000000000f000000000000000	4	Texture2D	InputFieldBackground	51260
0000000000000000f000000000000000	5	Texture2D	UIMask	51260
0000000000000000f000000000000000	6	Sprite	Checkmark	51260
0000000000000000f000000000000000	7	Sprite	UISprite	51260
0000000000000000f000000000000000	8	Sprite	Background	51260
0000000000000000f000000000000000	9	Sprite	InputFieldBackground	51260
0000000000000000f000000000000000	10	Sprite	UIMask	51260
0017064687d3e8e4e96d858061b10857	1	Texture2D	NPC_Portrait_NP0041	27072
009f1d670b6024748819e84d72e1887f	1	GameObject	IGNORED_shadow	13092
009f1d670b6024748819e84d72e1887f	2	GameObject	key	13092
009f1d670b6024748819e84d72e1887f	3	GameObject	NXPAccountLinkPickerItem	13092
009f1d670b6024748819e84d72e1887f	4	GameObject	icon	13092
009f1d670b6024748819e84d72e1887f	5	GameObject	IGNORED_border	13092
009f1d670b6024748819e84d72e1887f	6	GameObject	GameData (1)	13092
009f1d670b6024748819e84d72e1887f	7	GameObject	value	13092
009f1d670b6024748819e84d72e1887f	8	GameObject	icon	13092
009f1d670b6024748819e84d72e1887f	9	GameObject	top	13092
009f1d670b6024748819e84d72e1887f	10	GameObject	content	13092
009f1d670b6024748819e84d72e1887f	11	GameObject	GameData (2)	13092
009f1d670b6024748819e84d72e1887f	12	GameObject	key	13092
009f1d670b6024748819e84d72e1887f	13	GameObject	IGNORED_background	13092
009f1d670b6024748819e84d72e1887f	14	GameObject	text	13092
009f1d670b6024748819e84d72e1887f	15	GameObject	value	13092
009f1d670b6024748819e84d72e1887f	16	GameObject	GameData (3)	13092
009f1d670b6024748819e84d72e1887f	17	GameObject	GameDataLayout	13092
009f1d670b6024748819e84d72e1887f	18	GameObject	value	13092
009f1d670b6024748819e84d72e1887f	19	GameObject	value	13092
009f1d670b6024748819e84d72e1887f	20	GameObject	key	13092
009f1d670b6024748819e84d72e1887f	21	GameObject	GameData (0)	13092
009f1d670b6024748819e84d72e1887f	22	GameObject	key	13092
0112985a444b53f4cbd02ea3817a39c0	1	Texture2D	icon arrow_hover	4852
0112985a444b53f4cbd02ea3817a39c0	2	Sprite	icon arrow_hover	4852
0140c62607cb2374b8bb77c9b38dc0d8	1	Texture2D	Title_Logo_kr	121868
02af7531a3d7f954087d12472b600c33	1	Texture2D	MultiFloorRaid_FloorList_00003_1	270236
0316b46719dcdc944b14539a7394b098	1	Texture2D	DropdownArrow	5612
03ea313679d4eb14dbfafaa80c975a65	1	GameObject	GameName	4816
03ea313679d4eb14dbfafaa80c975a65	2	GameObject	NXPNexonUnregisterAlertPlayGameItem	4816
04a72a609c0e6a140a98422a71547c1b	1	Texture2D	FX_TEX_Smoke_RGB_44a	47488
04c98c30ae53d5d4a932c46a8e085c63	1	Texture2D	UIMask	5604
04da3507e28f8cd4ab05f2088663952b	1	AnimationClip	UIAni_Popup_System	7000
05f6d0bec10846048b0ab30bf8bc4611	1	GameObject	Text	5576
05f6d0bec10846048b0ab30bf8bc4611	2	GameObject	TermsForPolicy	5576
05f6d0bec10846048b0ab30bf8bc4611	3	GameObject	UnderLine	5576
0671213ee49217143aee00ea73ea51de	1	GameObject	Divider	5960
0671213ee49217143aee00ea73ea51de	2	GameObject	Image	5960
0671213ee49217143aee00ea73ea51de	3	GameObject	NXPSettlementFundItemViewTerms	5960
0671213ee49217143aee00ea73ea51de	4	GameObject	Terms	5960
087f1c15ba8491845845e40a01b1da88	1	GameObject	ControllerIconBG	9108
087f1c15ba8491845845e40a01b1da88	2	GameObject	icon2	9108
087f1c15ba8491845845e40a01b1da88	3	GameObject	Pad	9108
087f1c15ba8491845845e40a01b1da88	4	GameObject	Dim	9108
087f1c15ba8491845845e40a01b1da88	5	GameObject	UIKeyboardShortcut	9108
087f1c15ba8491845845e40a01b1da88	6	GameObject	Texture	9108
087f1c15ba8491845845e40a01b1da88	7	GameObject	BG	9108
087f1c15ba8491845845e40a01b1da88	8	GameObject	Label	9108
087f1c15ba8491845845e40a01b1da88	9	GameObject	Key	9108
087f1c15ba8491845845e40a01b1da88	10	GameObject	GameObject_1	9108
087f1c15ba8491845845e40a01b1da88	11	GameObject	icon1	9108
087f1c15ba8491845845e40a01b1da88	12	GameObject	Stroke	9108
087f1c15ba8491845845e40a01b1da88	13	GameObject	Label	9108
08a7ab81f336cf345a32861925ca93a8	1	Texture2D	icon_hover_21	6480
08a7ab81f336cf345a32861925ca93a8	2	Sprite	icon_hover_21	6480
08eb8cea8faf9b4428f3d50f79e14c63	1	GameObject	ExposedMethodField	5472
08eb8cea8faf9b4428f3d50f79e14c63	2	GameObject	InvokeButton	5472
08eb8cea8faf9b4428f3d50f79e14c63	3	GameObject	MethodName	5472
091928557c53e6d4aa0d461475261672	1	Texture2D	icon_hover_19	6396
091928557c53e6d4aa0d461475261672	2	Sprite	icon_hover_19	6396
092963f2461574a49b42de8baba684fb	1	Texture2D	icon_hover_09	6060
092963f2461574a49b42de8baba684fb	2	Sprite	icon_hover_09	6060
09631c7c54e3809419e86678435d80b7	1	GameObject	Label_RotateRail	13800
09631c7c54e3809419e86678435d80b7	2	GameObject	Mask_Type1	13800
09631c7c54e3809419e86678435d80b7	3	GameObject	Line	13800
09631c7c54e3809419e86678435d80b7	4	GameObject	PlaceRail	13800
09631c7c54e3809419e86678435d80b7	5	GameObject	TextBG	13800
09631c7c54e3809419e86678435d80b7	6	GameObject	SelectIcon	13800
09631c7c54e3809419e86678435d80b7	7	GameObject	Line	13800
09631c7c54e3809419e86678435d80b7	8	GameObject	SelectUI	13800
09631c7c54e3809419e86678435d80b7	9	GameObject	Icon	13800
09631c7c54e3809419e86678435d80b7	10	GameObject	Label_PlaceRail	13800
09631c7c54e3809419e86678435d80b7	11	GameObject	RotateRail	13800
09631c7c54e3809419e86678435d80b7	12	GameObject	Icon	13800
09631c7c54e3809419e86678435d80b7	13	GameObject	Icon	13800
09631c7c54e3809419e86678435d80b7	14	GameObject	Icon	13800
09631c7c54e3809419e86678435d80b7	15	GameObject	TextBG	13800
09631c7c54e3809419e86678435d80b7	16	GameObject	Label_SwapRail	13800
09631c7c54e3809419e86678435d80b7	17	GameObject	Mask_Type2	13800
09631c7c54e3809419e86678435d80b7	18	GameObject	TextBG	13800
09631c7c54e3809419e86678435d80b7	19	GameObject	UISelectTile_RoadPuzzle	13800
09631c7c54e3809419e86678435d80b7	20	GameObject	SwapRail	13800
0976803456d91114294cee1e9d884b92	1	Material	StencilMask	4828
09b7735f7c4fc394aaa74be02c6637b0	1	Texture2D	AccountSettings_Icon	7708
09b7735f7c4fc394aaa74be02c6637b0	2	Sprite	AccountSettings_Icon	7708
09ca66869f74fb14db571994f4c3d62e	1	Texture2D	indicator16	37200
09ca66869f74fb14db571994f4c3d62e	2	Sprite	indicator16	37200
0ac45cb50d91de1489ae97b6cba2e00a	1	GameObject	Contents	10656
0ac45cb50d91de1489ae97b6cba2e00a	2	GameObject	NXPNexonUnregisterView	10656
0ac45cb50d91de1489ae97b6cba2e00a	3	GameObject	Overlay	10656
0ac45cb50d91de1489ae97b6cba2e00a	4	GameObject	AccountIcon	10656
0ac45cb50d91de1489ae97b6cba2e00a	5	GameObject	Window	10656
0ac45cb50d91de1489ae97b6cba2e00a	6	GameObject	UnregisterButton	10656
0ac45cb50d91de1489ae97b6cba2e00a	7	GameObject	BackButton	10656
0ac45cb50d91de1489ae97b6cba2e00a	8	GameObject	Separator	10656
0ac45cb50d91de1489ae97b6cba2e00a	9	GameObject	AccountType	10656
0ac45cb50d91de1489ae97b6cba2e00a	10	GameObject	Email	10656
0ac45cb50d91de1489ae97b6cba2e00a	11	GameObject	CloseButton	10656
0ac45cb50d91de1489ae97b6cba2e00a	12	GameObject	Header	10656
0ac45cb50d91de1489ae97b6cba2e00a	13	GameObject	Title	10656
0ac45cb50d91de1489ae97b6cba2e00a	14	GameObject	UnregisterButtonText	10656
0ac45cb50d91de1489ae97b6cba2e00a	15	GameObject	Description	10656
0b11a118f19e24146be9e10e4920a71f	1	Material	Conquest	4376
0b4412dee3045a24fa2c23e17c46f4ab	1	GameObject	Label_New	13244
0b4412dee3045a24fa2c23e17c46f4ab	2	GameObject	IDInput	13244
0b4412dee3045a24fa2c23e17c46f4ab	3	GameObject	Right_Top	13244
0b4412dee3045a24fa2c23e17c46f4ab	4	GameObject	Label_NewAccount	13244
0b4412dee3045a24fa2c23e17c46f4ab	5	GameObject	Btn_Login	13244
0b4412dee3045a24fa2c23e17c46f4ab	6	GameObject	Bottom	13244
0b4412dee3045a24fa2c23e17c46f4ab	7	GameObject	Dev	13244
0b4412dee3045a24fa2c23e17c46f4ab	8	GameObject	Label_Login	13244
0b4412dee3045a24fa2c23e17c46f4ab	9	GameObject	Sprite	13244
0b4412dee3045a24fa2c23e17c46f4ab	10	GameObject	Login	13244
0b4412dee3045a24fa2c23e17c46f4ab	11	GameObject	IDInputBG	13244
0b4412dee3045a24fa2c23e17c46f4ab	12	GameObject	Btn_Login	13244
0b4412dee3045a24fa2c23e17c46f4ab	13	GameObject	BG	13244
0b4412dee3045a24fa2c23e17c46f4ab	14	GameObject	Deco	13244
0b4412dee3045a24fa2c23e17c46f4ab	15	GameObject	UIDevLogin	13244
0b4412dee3045a24fa2c23e17c46f4ab	16	GameObject	BG	13244
0b4412dee3045a24fa2c23e17c46f4ab	17	GameObject	Widget	13244
0b4412dee3045a24fa2c23e17c46f4ab	18	GameObject	Deco	13244
0b4412dee3045a24fa2c23e17c46f4ab	19	GameObject	Label_Input	13244
0b47ec1a3600a6d46ae5d20b8ac21c51	1	Texture2D	FX_TEX_Conquest_Boarderline_01	5260
0b93518eb8658364a85cef229a4d95f0	1	GameObject	Overlay	10940
0b93518eb8658364a85cef229a4d95f0	2	GameObject	CancelButton	10940
0b93518eb8658364a85cef229a4d95f0	3	GameObject	Contents	10940
0b93518eb8658364a85cef229a4d95f0	4	GameObject	Window	10940
0b93518eb8658364a85cef229a4d95f0	5	GameObject	ButtonGroup	10940
0b93518eb8658364a85cef229a4d95f0	6	GameObject	Description	10940
0b93518eb8658364a85cef229a4d95f0	7	GameObject	CloseButton	10940
0b93518eb8658364a85cef229a4d95f0	8	GameObject	NXPFundsSettlementConfirmView	10940
0b93518eb8658364a85cef229a4d95f0	9	GameObject	CancelText	10940
0b93518eb8658364a85cef229a4d95f0	10	GameObject	BackButton	10940
0b93518eb8658364a85cef229a4d95f0	11	GameObject	ConfirmButton	10940
0b93518eb8658364a85cef229a4d95f0	12	GameObject	Header	10940
0b93518eb8658364a85cef229a4d95f0	13	GameObject	ConfirmText	10940
0b93518eb8658364a85cef229a4d95f0	14	GameObject	Title	10940
0c0375b247084024a96d6cf0b30137d7	1	Texture2D	Common_Icon_PCScreenShot	4996
0c2b59adb2c99f84eb3c93d10c9602c9	1	Texture2D	icon_default_10	6120
0c2b59adb2c99f84eb3c93d10c9602c9	2	Sprite	icon_default_10	6120
0c3bc19c3cdbe2a40bd30f22cf47cd25	1	GameObject	Input	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	2	GameObject	Base	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	3	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	4	GameObject	Btn_AccontChange	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	5	GameObject	Center	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	6	GameObject	Texture	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	7	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	8	GameObject	Icon	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	9	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	10	GameObject	Text_Locale	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	11	GameObject	Widget_ButtonBottom	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	12	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	13	GameObject	SCHALE	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	14	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	15	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	16	GameObject	Loading	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	17	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	18	GameObject	Line	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	19	GameObject	Label_Ver	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	20	GameObject	Restore	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	21	GameObject	Popup	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	22	GameObject	Update	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	23	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	24	GameObject	GageBG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	25	GameObject	Label_UID	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	26	GameObject	Top	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	27	GameObject	INIT_GAMESETTING	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	28	GameObject	Deco (2)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	29	GameObject	Line	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	30	GameObject	Dim	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	31	GameObject	TopRight	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	32	GameObject	Right_Top	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	33	GameObject	Complete_Cache_Clear	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	34	GameObject	Widget_InfoLabel	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	35	GameObject	Label_Locale_UpdateNum	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	36	GameObject	Login_Cache_Aux	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	37	GameObject	Label_Locale_Login	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	38	GameObject	UpdateWidget	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	39	GameObject	Placeholder	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	40	GameObject	BG_Line	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	41	GameObject	BG_Main	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	42	GameObject	Deco (1)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	43	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	44	GameObject	Label_Locale_Login	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	45	GameObject	Texture_LogoEn	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	46	GameObject	Text_Locale	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	47	GameObject	Notice_Normal	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	48	GameObject	Notice_Pressed	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	49	GameObject	Bottom	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	50	GameObject	BlackBgClickArea	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	51	GameObject	Texture (1)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	52	GameObject	Title_Locale	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	53	GameObject	Label_BuildName	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	54	GameObject	Sprite	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	55	GameObject	Center	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	56	GameObject	Fore	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	57	GameObject	Label_LoginInfo	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	58	GameObject	LoadingIcon	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	59	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	60	GameObject	Title_Locale	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	61	GameObject	Popup_CallingName	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	62	GameObject	Texture_LogoKr	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	63	GameObject	Label_Locale_Update	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	64	GameObject	Start_Btn	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	65	GameObject	BlackBg	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	66	GameObject	Data_Clear_Widget	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	67	GameObject	BG_Line	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	68	GameObject	LoginAccountInfo	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	69	GameObject	Label	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	70	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	71	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	72	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	73	GameObject	Sprite	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	74	GameObject	BG_Pad	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	75	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	76	GameObject	Pad	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	77	GameObject	Btn	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	78	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	79	GameObject	Label_Sub	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	80	GameObject	Texture_LogoTw	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	81	GameObject	BlackBgNoneClickArea	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	82	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	83	GameObject	AronaDeco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	84	GameObject	IDInputBG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	85	GameObject	Rating	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	86	GameObject	BlackBg	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	87	GameObject	Label_Locale_Sub	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	88	GameObject	Input	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	89	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	90	GameObject	Text_Locale_Teacher	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	91	GameObject	Texture_SexualityKr	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	92	GameObject	NicknameGuideText	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	93	GameObject	Deco (1)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	94	GameObject	Texture	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	95	GameObject	Texture_RatingKr	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	96	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	97	GameObject	Deco (1)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	98	GameObject	Popup_NickName	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	99	GameObject	Gage	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	100	GameObject	Icon	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	101	GameObject	Label_Copy	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	102	GameObject	Popup	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	103	GameObject	Data_Notice_Widget	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	104	GameObject	Label_Locale_Info	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	105	GameObject	Line	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	106	GameObject	Widget_ButtonTop	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	107	GameObject	Label_Title	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	108	GameObject	BlackBg	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	109	GameObject	Menu_Pressed	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	110	GameObject	Popup_Menu	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	111	GameObject	Cache_Clear	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	112	GameObject	BG_Base	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	113	GameObject	Label_Patch	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	114	GameObject	Btn	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	115	GameObject	Deco (2)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	116	GameObject	Label_Region	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	117	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	118	GameObject	Deco (3)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	119	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	120	GameObject	Btn_Close	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	121	GameObject	UITitle	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	122	GameObject	NAT	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	123	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	124	GameObject	Placeholder	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	125	GameObject	Deco (3)	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	126	GameObject	Menu_Normal	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	127	GameObject	Widget	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	128	GameObject	BG	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	129	GameObject	BG_SubInfo	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	130	GameObject	Label_Locale	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	131	GameObject	Btn_AccontChangeWidget	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	132	GameObject	Deco	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	133	GameObject	MX	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	134	GameObject	Text	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	135	GameObject	Texture_RatingTw	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	136	GameObject	Icon	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	137	GameObject	Option	80944
0c3bc19c3cdbe2a40bd30f22cf47cd25	138	GameObject	Text	80944
0ca3f15136441554bb12dcd134f033bb	1	GameObject	UnderLine	19104
0ca3f15136441554bb12dcd134f033bb	2	GameObject	Title	19104
0ca3f15136441554bb12dcd134f033bb	3	GameObject	TitleAndHelpGroup	19104
0ca3f15136441554bb12dcd134f033bb	4	GameObject	Window	19104
0ca3f15136441554bb12dcd134f033bb	5	GameObject	NPACode	19104
0ca3f15136441554bb12dcd134f033bb	6	GameObject	Description	19104
0ca3f15136441554bb12dcd134f033bb	7	GameObject	Selected	19104
0ca3f15136441554bb12dcd134f033bb	8	GameObject	VerticalSeparator1	19104
0ca3f15136441554bb12dcd134f033bb	9	GameObject	ExposureHistory	19104
0ca3f15136441554bb12dcd134f033bb	10	GameObject	HelpButton	19104
0ca3f15136441554bb12dcd134f033bb	11	GameObject	DeleteHistory	19104
0ca3f15136441554bb12dcd134f033bb	12	GameObject	ExposureToggle	19104
0ca3f15136441554bb12dcd134f033bb	13	GameObject	Header	19104
0ca3f15136441554bb12dcd134f033bb	14	GameObject	Email	19104
0ca3f15136441554bb12dcd134f033bb	15	GameObject	DeleteButton	19104
0ca3f15136441554bb12dcd134f033bb	16	GameObject	Background	19104
0ca3f15136441554bb12dcd134f033bb	17	GameObject	AccountInfo	19104
0ca3f15136441554bb12dcd134f033bb	18	GameObject	VerticalSeparator4	19104
0ca3f15136441554bb12dcd134f033bb	19	GameObject	NXPUserInfoView	19104
0ca3f15136441554bb12dcd134f033bb	20	GameObject	Contents	19104
0ca3f15136441554bb12dcd134f033bb	21	GameObject	VerticalSeparator2	19104
0ca3f15136441554bb12dcd134f033bb	22	GameObject	CodeTitle	19104
0ca3f15136441554bb12dcd134f033bb	23	GameObject	ExposureHistoryTitle	19104
0ca3f15136441554bb12dcd134f033bb	24	GameObject	AccountIcon	19104
0ca3f15136441554bb12dcd134f033bb	25	GameObject	DeleteHistoryTitle	19104
0ca3f15136441554bb12dcd134f033bb	26	GameObject	Overlay	19104
0ca3f15136441554bb12dcd134f033bb	27	GameObject	CloseButton	19104
0ca3f15136441554bb12dcd134f033bb	28	GameObject	CodeInfo	19104
0ca3f15136441554bb12dcd134f033bb	29	GameObject	VerticalSeparator3	19104
0ca3f15136441554bb12dcd134f033bb	30	GameObject	AccountType	19104
0ca3f15136441554bb12dcd134f033bb	31	GameObject	Code	19104
0ca3f15136441554bb12dcd134f033bb	32	GameObject	Separator	19104
0ca3f15136441554bb12dcd134f033bb	33	GameObject	BackButton	19104
0ccecebfdc6ab8d479a827fa73e1baa7	1	GameObject	ResourcesContainer	4584
0dc5b250c77dc6449b3242de898c809f	1	GameObject	TextBG (1)	32152
0dc5b250c77dc6449b3242de898c809f	2	GameObject	Label_RemoveErosion	32152
0dc5b250c77dc6449b3242de898c809f	3	GameObject	Label_Locale	32152
0dc5b250c77dc6449b3242de898c809f	4	GameObject	Mask_Type1	32152
0dc5b250c77dc6449b3242de898c809f	5	GameObject	Line	32152
0dc5b250c77dc6449b3242de898c809f	6	GameObject	Disable	32152
0dc5b250c77dc6449b3242de898c809f	7	GameObject	Tile	32152
0dc5b250c77dc6449b3242de898c809f	8	GameObject	Icon	32152
0dc5b250c77dc6449b3242de898c809f	9	GameObject	Operation	32152
0dc5b250c77dc6449b3242de898c809f	10	GameObject	AudioSourceObjectParent	32152
0dc5b250c77dc6449b3242de898c809f	11	GameObject	Icon	32152
0dc5b250c77dc6449b3242de898c809f	12	GameObject	Attack	32152
0dc5b250c77dc6449b3242de898c809f	13	GameObject	RemoveErosion	32152
0dc5b250c77dc6449b3242de898c809f	14	GameObject	TextBG	32152
0dc5b250c77dc6449b3242de898c809f	15	GameObject	SelectIcon	32152
0dc5b250c77dc6449b3242de898c809f	16	GameObject	TextBG (1)	32152
0dc5b250c77dc6449b3242de898c809f	17	GameObject	TextBG	32152
0dc5b250c77dc6449b3242de898c809f	18	GameObject	TextBG	32152
0dc5b250c77dc6449b3242de898c809f	19	GameObject	Mask_Type3	32152
0dc5b250c77dc6449b3242de898c809f	20	GameObject	Line	32152
0dc5b250c77dc6449b3242de898c809f	21	GameObject	Label_Locale	32152
0dc5b250c77dc6449b3242de898c809f	22	GameObject	Label_Action	32152
0dc5b250c77dc6449b3242de898c809f	23	GameObject	Tile	32152
0dc5b250c77dc6449b3242de898c809f	24	GameObject	TextBG	32152
0dc5b250c77dc6449b3242de898c809f	25	GameObject	SelectUI	32152
0dc5b250c77dc6449b3242de898c809f	26	GameObject	TextBG	32152
0dc5b250c77dc6449b3242de898c809f	27	GameObject	Icon	32152
0dc5b250c77dc6449b3242de898c809f	28	GameObject	Label_Locale	32152
0dc5b250c77dc6449b3242de898c809f	29	GameObject	Line	32152
0dc5b250c77dc6449b3242de898c809f	30	GameObject	Disable_1	32152
0dc5b250c77dc6449b3242de898c809f	31	GameObject	Label_Tile	32152
